allocine_id,title,release_date,pays,poster,genres
185871,Playoff,2012-07-04,,http://fr.web.img6.acsta.net/medias/nmedia/18/90/86/83/20116911.jpg,['Drame']
189711,Amnistie,2011-07-06,,http://fr.web.img3.acsta.net/medias/nmedia/18/84/16/79/19729007.jpg,['Drame']
196367,Rock'N'Love,2012-04-18,,http://fr.web.img6.acsta.net/medias/nmedia/18/86/53/44/20051353.jpg,['Comédie' 'Comédie-musicale']
206608,Casa Nostra,2013-04-10,,http://fr.web.img1.acsta.net/medias/nmedia/18/90/64/83/20421092.jpg,['Drame']
225808,Ghost in the Shell Arise: Border 2 - Ghost Whispers,2013-12-25,,http://fr.web.img1.acsta.net/pictures/13/12/11/10/58/405892.jpg,['Animation']
227856,Be Home,2014-04-30,,http://fr.web.img5.acsta.net/pictures/14/03/21/17/18/195765.jpg,['Drame']
228624,Near Death Experience,2014-09-10,,http://fr.web.img2.acsta.net/pictures/14/07/24/17/23/328167.jpg,['Drame']
172304,Voyez comme ils dansent,2011-08-03,,http://fr.web.img6.acsta.net/medias/nmedia/18/84/99/96/19768135.jpg,['Drame']
178192,Faites le mur !,2010-12-15,,http://fr.web.img4.acsta.net/medias/nmedia/18/81/95/16/19586732.jpg,['Documentaire']
185872,Marieke,2012-03-28,,http://fr.web.img6.acsta.net/medias/nmedia/18/89/09/06/20039111.jpg,['Drame']
189968,L'Ours Montagne,2011-10-19,,http://fr.web.img5.acsta.net/medias/nmedia/18/85/63/31/19820521.jpg,['Animation' 'Aventure']
193040,Guilty of romance,2012-07-25,,http://fr.web.img6.acsta.net/medias/nmedia/18/89/54/27/20053910.jpg,['Drame' 'Epouvante-horreur' 'Thriller']
197649,"Ma meilleure amie, sa soeur et moi",2013-07-03,,http://fr.web.img1.acsta.net/pictures/210/096/21009660_20130531124953103.jpg,['Comédie' 'Drame']
135953,C'est ici que je vis,2010-02-10,,http://fr.web.img3.acsta.net/medias/nmedia/18/73/95/39/19229698.jpg,['Drame']
140305,Mr. Nice,2011-04-13,,http://fr.web.img2.acsta.net/medias/nmedia/18/69/05/08/19692956.jpg,['Comédie-dramatique']
206609,Noor,2014-04-23,,http://fr.web.img2.acsta.net/pictures/14/04/03/14/06/118340.jpg,['Drame']
141329,Les Runaways,2010-09-15,,http://fr.web.img3.acsta.net/medias/nmedia/18/78/66/16/19486521.jpg,['Biopic']
218385,The Riot Club,2014-12-31,,http://fr.web.img1.acsta.net/pictures/14/11/17/15/02/273907.jpg,['Drame' 'Thriller']
223761,Patéma et le monde inversé,2014-03-12,,http://fr.web.img5.acsta.net/pictures/14/03/05/15/29/521971.jpg,['Animation' 'Aventure' 'Drame']
183313,Au fond des bois,2010-10-13,,http://fr.web.img4.acsta.net/medias/nmedia/18/79/19/78/19518165.jpg,['Drame']
189713,Absent,2011-07-27,,http://fr.web.img3.acsta.net/medias/nmedia/18/83/18/54/19762505.jpg,['Drame']
196882,Près du feu,2012-08-22,,http://fr.web.img5.acsta.net/medias/nmedia/18/90/31/60/20211377.jpg,['Drame']
201234,Les Lignes de Wellington,2012-11-21,,http://fr.web.img4.acsta.net/medias/nmedia/18/90/31/65/20337758.jpg,['Action' 'Historique']
205330,American Bluff,2014-02-05,,http://fr.web.img2.acsta.net/pictures/13/12/17/13/00/199998.jpg,['Comédie-dramatique' 'Thriller']
206610,La Tête la première,2013-04-17,,http://fr.web.img4.acsta.net/medias/nmedia/18/90/64/73/20266008.jpg,['Comédie-dramatique']
217618,Reaching for the Moon,2014-08-20,,http://fr.web.img3.acsta.net/pictures/14/06/25/16/23/242681.jpg,['Biopic' 'Drame' 'Romance']
218130,Mon âme par toi guérie,2013-09-25,,http://fr.web.img3.acsta.net/pictures/210/300/21030061_20130904123426115.jpg,['Drame']
220946,Ugly,2014-05-28,,http://fr.web.img2.acsta.net/pictures/14/04/23/12/52/079705.jpg,['Drame' 'Policier' 'Thriller']
222994,Le Mensonge Armstrong,2014-06-25,,http://fr.web.img2.acsta.net/pictures/210/406/21040689_20131029172102147.jpg,['Documentaire']
226322,"Chalvet, La conquête de la dignité",2014-03-19,,http://fr.web.img3.acsta.net/pictures/14/01/10/15/07/319527.jpg,['Documentaire']
227602,Un homme idéal,2015-03-18,,http://fr.web.img2.acsta.net/pictures/15/01/21/15/46/240422.jpg,['Thriller']
227858,J'ai pas changé de bord,2014-05-14,,http://fr.web.img2.acsta.net/pictures/14/03/26/17/31/035934.jpg,['Documentaire']
230674,Patria obscura,2014-10-22,,http://fr.web.img3.acsta.net/pictures/14/08/12/15/10/130080.jpg,['Documentaire']
173074,Ghost Rider : L'Esprit de Vengeance,2012-02-15,,http://fr.web.img1.acsta.net/medias/nmedia/18/85/43/88/19997438.jpg,['Action' 'Fantastique' 'Thriller']
192018,La grammaire intérieure,2012-06-13,,http://fr.web.img6.acsta.net/medias/nmedia/18/86/18/72/19827008.jpg,['Drame']
194578,Cap Nord,2012-04-18,,http://fr.web.img2.acsta.net/medias/nmedia/18/88/64/88/19997859.jpg,['Comédie-musicale']
133139,L'Immortel,2010-03-24,,http://fr.web.img2.acsta.net/medias/nmedia/18/73/28/01/19237620.jpg,['Policier']
175379,Commissariat,2010-11-10,,http://fr.web.img3.acsta.net/medias/nmedia/18/78/30/84/19533250.jpg,['Documentaire']
189715,The Ballad of Genesis and Lady Jaye,2011-10-26,,http://fr.web.img2.acsta.net/medias/nmedia/18/85/66/66/19814537.jpg,['Biopic' 'Comédie-musicale' 'Documentaire']
127507,Quelques kilos de dattes pour un enterrement,2011-06-01,,http://fr.web.img1.acsta.net/medias/nmedia/18/84/60/00/19749200.jpg,['Comédie' 'Drame']
195859,Chroniques d'une cour de récré,2013-06-05,,http://fr.web.img3.acsta.net/pictures/210/038/21003805_20130507100006764.jpg,['Comédie']
196628,Mud - Sur les rives du Mississippi,2013-05-01,,http://fr.web.img2.acsta.net/pictures/210/002/21000219_20130419193021705.jpg,['Drame']
206612,Blanche Nuit,2013-04-10,,http://fr.web.img1.acsta.net/medias/nmedia/18/93/38/27/20511717.jpg,['Comédie' 'Policier']
141844,Infectés,2010-05-26,,http://fr.web.img6.acsta.net/medias/nmedia/18/77/83/27/19444944.jpg,['Drame' 'Epouvante-horreur']
144148,Total Recall Mémoires Programmées,2012-08-15,,http://fr.web.img4.acsta.net/medias/nmedia/18/89/83/45/20176123.jpg,['Action' 'Aventure' 'Science-fiction']
144404,L'Agence,2011-03-23,,http://fr.web.img2.acsta.net/medias/nmedia/18/82/30/14/19640223.jpg,['Romance' 'Science-fiction']
215060,Ma belle gosse,2013-09-11,,http://fr.web.img5.acsta.net/pictures/210/216/21021622_20130722155518919.jpg,['Comédie-dramatique']
229396,Casa Grande,2015-06-03,,http://fr.web.img1.acsta.net/pictures/15/04/13/17/31/334984.jpg,['Drame']
231700,Les Nouvelles aventures de Gros-Pois et Petit-point,2015-02-04,,http://fr.web.img1.acsta.net/pictures/15/01/06/14/38/393337.jpg,['Animation']
37908,"Stella, femme libre",2012-07-11,,http://fr.web.img1.acsta.net/medias/nmedia/18/90/40/53/20095184.jpg,['Drame' 'Romance']
172052,Hell Driver,2011-03-23,,http://fr.web.img6.acsta.net/medias/nmedia/18/78/86/01/19601521.jpg,['Action' 'Policier' 'Thriller']
182292,Contes de l’âge d’or – 2ème partie,2010-07-14,,http://fr.web.img3.acsta.net/medias/nmedia/18/78/61/86/19470760.jpg,['Drame']
186644,Boy,2012-09-12,,http://fr.web.img6.acsta.net/medias/nmedia/18/91/78/27/20172090.jpg,['Comédie' 'Drame']
190740,Les Chants de Mandrin,2012-01-25,,http://fr.web.img3.acsta.net/medias/nmedia/18/87/71/13/19959088.jpg,['Aventure' 'Drame' 'Historique']
190996,"Morente, Flamenco Y Picasso",2012-09-12,,http://fr.web.img6.acsta.net/medias/nmedia/18/92/85/71/20234327.jpg,['Comédie-musicale' 'Documentaire']
196629,The Double,2014-08-13,,http://fr.web.img4.acsta.net/pictures/14/04/11/17/36/478160.jpg,['Comédie' 'Drame' 'Thriller']
196885,12 Years a Slave,2014-01-22,,http://fr.web.img6.acsta.net/pictures/210/415/21041568_2013091910085449.jpg,['Drame' 'Historique']
197397,La Frappe,2014-05-07,,http://fr.web.img1.acsta.net/pictures/14/04/09/15/26/422164.jpg,['Drame']
2325,Une Femme douce,2013-11-06,,http://fr.web.img2.acsta.net/medias/nmedia/18/79/15/35/19491504.jpg,['Drame']
200213,Amours Cannibales,2014-12-17,,http://fr.web.img1.acsta.net/pictures/14/11/06/17/11/087988.jpg,['Drame' 'Thriller']
5141,Les Deux Cavaliers,2015-02-25,,http://fr.web.img1.acsta.net/medias/nmedia/18/36/33/49/19209289.jpg,['Western']
141845,Désordres,2013-04-17,,http://fr.web.img5.acsta.net/medias/nmedia/18/90/78/63/20113743.jpg,['Thriller']
144405,Marmaduke,2010-08-18,,http://fr.web.img2.acsta.net/medias/nmedia/18/73/73/22/19468050.jpg,['Comédie']
145941,Les Femmes de mes amis,2010-05-05,,http://fr.web.img2.acsta.net/medias/nmedia/18/76/34/69/19421470.jpg,['Comédie-dramatique']
224277,Drôles de créatures,2014-09-17,,http://fr.web.img4.acsta.net/pictures/16/05/19/13/35/300755.jpg,['Animation']
226581,Courts aux Oscar,2014-02-26,,http://fr.web.img6.acsta.net/pictures/14/02/11/17/07/182018.jpg,['Animation']
183317,Morgen,2011-02-02,,http://fr.web.img6.acsta.net/medias/nmedia/18/79/43/32/19640274.jpg,['Drame']
190229,Maman,2012-05-09,,http://fr.web.img6.acsta.net/medias/nmedia/18/89/64/77/20059952.jpg,['Comédie-dramatique']
198422,"""Le Voyage extraordinaire"" suivi de ""Le Voyage dans la lune""",2011-12-14,,http://fr.web.img3.acsta.net/medias/nmedia/18/86/76/30/19859497.jpg,['Documentaire']
4886,Le Rideau déchiré,2014-07-30,,http://fr.web.img5.acsta.net/pictures/14/05/05/10/27/032610.jpg,['Policier' 'Thriller']
141590,Le Refuge,2010-01-27,,http://fr.web.img4.acsta.net/medias/nmedia/18/72/36/08/19215843.jpg,['Comédie-dramatique']
142870,La Forêt contre-attaque,2010-07-21,,http://fr.web.img5.acsta.net/medias/nmedia/18/77/82/97/19454225.jpg,['Action' 'Comédie']
143638,Le Premier homme,2013-03-27,,http://fr.web.img6.acsta.net/medias/nmedia/18/96/32/53/20459850.jpg,['Drame']
209174,En route !,2015-04-15,,http://fr.web.img6.acsta.net/pictures/15/04/08/10/31/072651.jpg,['Animation' 'Aventure' 'Comédie']
224790,Bis,2015-02-18,,http://fr.web.img2.acsta.net/pictures/15/01/09/14/18/041740.jpg,['Comédie']
228630,Felicidad,2014-10-29,,http://fr.web.img5.acsta.net/pictures/14/10/09/15/00/286909.jpg,['Comédie' 'Drame' 'Romance']
235286,Shamitabh,2015-02-11,,http://fr.web.img5.acsta.net/pictures/15/02/06/16/17/202040.jpg,['Comédie' 'Drame' 'Thriller']
115734,Africa United,2011-01-19,,http://fr.web.img3.acsta.net/medias/nmedia/18/79/51/18/19623648.jpg,['Aventure' 'Comédie']
181270,Tribulations d'une amoureuse sous Staline,2010-11-24,,http://fr.web.img3.acsta.net/medias/nmedia/18/79/86/33/19535371.jpg,['Drame']
183574,Skyline,2010-12-15,,http://fr.web.img6.acsta.net/medias/nmedia/18/79/29/37/19571124.jpg,['Science-fiction' 'Thriller']
186134,"Flamenco, Flamenco",2011-12-14,,http://fr.web.img5.acsta.net/medias/nmedia/18/84/77/05/19841066.jpg,['Comédie-musicale' 'Documentaire']
130326,Infiltré,2013-05-08,,http://fr.web.img4.acsta.net/medias/nmedia/18/96/11/41/20446696.jpg,['Action']
197655,Wrong,2012-09-05,,http://fr.web.img3.acsta.net/medias/nmedia/18/86/00/80/20218638.jpg,['Comédie' 'Drame']
200727,Barbara,2012-05-02,,http://fr.web.img2.acsta.net/medias/nmedia/18/89/29/14/20074920.jpg,['Drame']
8727,2/Duo,2012-10-31,,http://fr.web.img5.acsta.net/medias/nmedia/18/93/13/59/20237637.jpg,['Drame']
206103,Closed Circuit,2014-03-26,,http://fr.web.img2.acsta.net/pictures/14/02/21/15/14/212356.jpg,['Thriller']
146711,L'Italien,2010-07-14,,http://fr.web.img3.acsta.net/medias/nmedia/18/74/10/40/19456917.jpg,['Comédie']
213527,Jusqu'à mon dernier Souffle,2012-11-21,,http://fr.web.img6.acsta.net/medias/nmedia/18/94/06/30/20301522.jpg,['Comédie-musicale' 'Romance']
221207,Jimmy's Hall,2014-07-02,,http://fr.web.img1.acsta.net/pictures/14/05/13/10/49/264926.jpg,['Drame' 'Historique']
223511,Une belle fin,2015-04-15,,http://fr.web.img6.acsta.net/pictures/14/12/01/11/44/402409.jpg,['Comédie' 'Drame']
226583,Tale of Tales,2015-07-01,,http://fr.web.img5.acsta.net/pictures/15/05/07/14/19/440695.jpg,['Fantastique']
228375,L'Astragale,2015-04-08,,http://fr.web.img3.acsta.net/pictures/15/03/02/18/19/056060.jpg,['Drame' 'Romance']
231703,"Un peu, beaucoup, aveuglément",2015-05-06,,http://fr.web.img2.acsta.net/pictures/15/03/26/17/43/512237.jpg,['Comédie' 'Romance']
174359,Nénette,2010-03-31,,http://fr.web.img5.acsta.net/medias/nmedia/18/73/13/17/19241483.jpg,['Documentaire']
188951,Le Majordome,2013-09-11,,http://fr.web.img2.acsta.net/pictures/210/179/21017975_20130705175456051.jpg,['Biopic' 'Drame']
189975,"Happy, Happy",2011-07-27,,http://fr.web.img4.acsta.net/medias/nmedia/18/83/00/95/19768399.jpg,['Comédie-dramatique']
129815,Machete,2010-12-01,,http://fr.web.img3.acsta.net/medias/nmedia/18/66/33/93/19559737.jpg,['Action']
136216,Jane Eyre,2012-07-25,,http://fr.web.img6.acsta.net/medias/nmedia/18/77/91/78/20142694.jpg,['Drame' 'Romance']
215832,Une jeunesse amoureuse,2013-04-03,,http://fr.web.img2.acsta.net/medias/nmedia/18/96/90/44/20506987.jpg,['Documentaire']
226584,Phoenix,2015-01-28,,http://fr.web.img5.acsta.net/pictures/14/12/16/17/18/344741.jpg,['Drame']
179224,R.I.F. (Recherches dans l'Intérêt des Familles),2011-08-31,,http://fr.web.img4.acsta.net/medias/nmedia/18/83/34/46/19763386.jpg,['Policier']
57112,Les Fables de Starewitch,2011-02-09,,http://fr.web.img3.acsta.net/medias/nmedia/18/82/78/45/19636773.jpg,['Animation']
145945,Ne change rien,2010-01-27,,http://fr.web.img1.acsta.net/medias/nmedia/18/70/49/26/19190734.jpg,['Comédie-musicale' 'Documentaire']
212761,Avant d'aller dormir,2014-09-24,,http://fr.web.img4.acsta.net/pictures/14/09/03/14/54/105881.jpg,['Thriller']
16921,Alice,2011-09-07,,http://fr.web.img3.acsta.net/medias/nmedia/18/85/60/89/19796857.jpg,['Animation' 'Aventure']
224537,Freier Fall,2014-03-05,,http://fr.web.img3.acsta.net/pictures/14/01/17/17/55/242742.jpg,['Romance']
176153,Laban et Labolina,2010-02-03,,http://fr.web.img6.acsta.net/medias/nmedia/18/73/57/58/19237796.jpg,['Animation']
183321,Sécurité rapprochée,2012-02-22,,http://fr.web.img1.acsta.net/medias/nmedia/18/87/60/25/19996396.jpg,['Action' 'Thriller']
186905,After Earth,2013-06-05,,http://fr.web.img2.acsta.net/medias/nmedia/18/92/13/97/20509208.jpg,['Action' 'Aventure' 'Science-fiction']
200730,Copains pour toujours 2,2013-09-11,,http://fr.web.img2.acsta.net/pictures/210/167/21016769_20130701152621435.jpg,['Comédie']
6682,Fureur Apache,2013-03-13,,http://fr.web.img1.acsta.net/medias/nmedia/18/72/60/06/20301449.jpg,['Western']
208154,Clochette et le secret des fées,2012-10-10,,http://fr.web.img4.acsta.net/medias/nmedia/18/90/97/94/20183973.jpg,['Animation']
210714,Mon tonton ce tatoueur tatoué,2012-10-17,,http://fr.web.img6.acsta.net/medias/nmedia/18/92/41/43/20197742.jpg,['Animation']
217882,Gone Girl,2014-10-08,,http://fr.web.img5.acsta.net/pictures/14/09/11/17/05/508784.jpg,['Drame' 'Policier' 'Thriller']
218138,Les éléphants,2014-02-19,,http://fr.web.img1.acsta.net/pictures/13/12/11/11/23/375923.jpg,['Drame']
223002,Mommy,2014-10-08,,http://fr.web.img6.acsta.net/pictures/14/08/29/16/30/166201.jpg,['Drame']
224282,Les Gorilles,2015-04-15,,http://fr.web.img3.acsta.net/pictures/15/03/27/15/10/009562.jpg,['Action' 'Comédie']
227354,L'Île de Giovanni,2014-05-28,,http://fr.web.img4.acsta.net/pictures/14/05/26/13/45/589397.jpg,['Animation' 'Drame' 'Historique']
230426,La Belle Promise,2015-06-10,,http://fr.web.img3.acsta.net/pictures/15/06/03/15/27/437636.jpg,['Drame']
173850,Mourir ? Plutôt crever !,2010-10-13,,http://fr.web.img4.acsta.net/medias/nmedia/18/78/97/60/19485667.jpg,['Documentaire']
110874,Magma,2010-11-17,,http://fr.web.img6.acsta.net/medias/nmedia/18/72/57/57/19589200.jpg,['Drame' 'Thriller']
178714,Les Aventures de Don Quichotte,2010-05-12,,http://fr.web.img1.acsta.net/medias/nmedia/18/76/82/41/19313416.jpg,['Animation' 'Aventure']
179738,Putty Hill,2011-09-07,,http://fr.web.img6.acsta.net/medias/nmedia/18/83/08/57/19786728.jpg,['Drame']
195354,Into the Abyss,2012-10-24,,http://fr.web.img1.acsta.net/medias/nmedia/18/86/40/71/19839066.jpg,['Documentaire']
197403,Amitiés sincères,2013-01-30,,http://fr.web.img3.acsta.net/medias/nmedia/18/86/76/42/20375215.jpg,['Comédie-dramatique']
198683,Un monde sans femmes,2012-02-08,,http://fr.web.img3.acsta.net/medias/nmedia/18/86/32/91/19836107.jpg,['Comédie-dramatique']
139291,Looper,2012-10-31,,http://fr.web.img2.acsta.net/medias/nmedia/18/89/98/30/20239211.jpg,['Action' 'Science-fiction']
141339,La Locataire,2011-07-27,,http://fr.web.img1.acsta.net/medias/nmedia/18/85/02/40/19776148.jpg,['Drame' 'Epouvante-horreur' 'Thriller']
207387,Adieu au Langage,2014-05-21,,http://fr.web.img3.acsta.net/pictures/14/05/07/10/10/383149.jpg,['Drame']
210715,Lili à la découverte du monde sauvage,2012-10-31,,http://fr.web.img3.acsta.net/medias/nmedia/18/92/41/38/20197714.jpg,['Animation' 'Aventure']
219931,Ex Machina,2015-06-03,,http://fr.web.img2.acsta.net/pictures/15/03/20/16/53/517724.jpg,['Science-fiction' 'Thriller']
109083,Krach,2010-09-01,,http://fr.web.img1.acsta.net/medias/nmedia/18/74/00/98/19474360.jpg,['Thriller']
120347,La Marque des anges - Miserere,2013-06-26,,http://fr.web.img4.acsta.net/medias/nmedia/18/96/74/70/20525798.jpg,['Thriller']
191003,L'Oeil du cyclone,2013-09-18,,http://fr.web.img1.acsta.net/pictures/210/185/21018543_20130710104146143.jpg,['Drame']
133404,Les Femmes du 6e étage,2011-02-16,,http://fr.web.img6.acsta.net/medias/nmedia/18/81/87/28/19634259.jpg,['Comédie']
201756,Reality,2012-10-03,,http://fr.web.img6.acsta.net/medias/nmedia/18/90/57/09/20227039.jpg,['Comédie' 'Drame']
142108,Harragas,2010-02-24,,http://fr.web.img3.acsta.net/medias/nmedia/18/73/79/43/19216345.jpg,['Drame']
146716,The Grandmaster,2013-04-17,,http://fr.web.img1.acsta.net/medias/nmedia/18/95/57/15/20510037.jpg,['Action' 'Biopic']
213276,Loin de la foule déchaînée,2015-06-03,,http://fr.web.img6.acsta.net/pictures/15/04/20/14/41/411619.jpg,['Drame' 'Historique' 'Romance']
215580,Chaque jour que Dieu fait,2013-09-04,,http://fr.web.img4.acsta.net/pictures/210/150/21015060_20130625105214983.jpg,['Comédie' 'Drame' 'Romance']
226076,Cañada Morrison,2014-11-19,,http://fr.web.img6.acsta.net/pictures/14/07/09/12/02/511827.jpg,['Drame']
177692,Puzzle,2010-06-23,,http://fr.web.img6.acsta.net/medias/nmedia/18/77/83/33/19453767.jpg,['Comédie-dramatique']
118556,Heidi,2013-04-24,,http://fr.web.img6.acsta.net/pictures/210/017/21001745_20130426153134174.jpg,['Drame']
187420,Cogan : Killing Them Softly,2012-12-05,,http://fr.web.img2.acsta.net/medias/nmedia/18/93/25/14/20319420.jpg,['Policier' 'Thriller']
191004,L'Apollonide - souvenirs de la maison close,2011-09-21,,http://fr.web.img4.acsta.net/medias/nmedia/18/83/94/26/19729056.jpg,['Drame']
133917,Adèle Blanc-Sec,2010-04-14,,http://fr.web.img1.acsta.net/medias/nmedia/18/73/09/09/19410139.jpg,['Aventure' 'Policier']
209437,Oh Boy,2013-06-05,,http://fr.web.img1.acsta.net/pictures/210/090/21009001_20130528173927574.jpg,['Comédie' 'Comédie-dramatique' 'Drame']
145949,La Pivellina,2010-02-17,,http://fr.web.img6.acsta.net/medias/nmedia/18/70/49/29/19223937.jpg,['Drame']
211997,Enfant 44,2015-04-15,,http://fr.web.img2.acsta.net/pictures/15/03/13/18/31/574925.jpg,['Thriller']
219677,Je suis supporter du Standard,2013-05-29,,http://fr.web.img5.acsta.net/medias/nmedia/18/97/58/31/20540811.jpg,['Comédie']
219933,N'importe qui,2014-03-05,,http://fr.web.img3.acsta.net/pictures/14/01/24/14/52/485987.jpg,['Comédie']
224285,Les Souvenirs,2015-01-14,,http://fr.web.img3.acsta.net/pictures/14/11/24/17/25/375271.jpg,['Comédie' 'Drame']
227613,Holiday,2014-06-18,,http://fr.web.img5.acsta.net/pictures/14/06/12/10/54/239764.jpg,['Action' 'Romance' 'Thriller']
231453,Travailleuses...,2014-11-12,,http://fr.web.img4.acsta.net/pictures/14/09/09/17/11/296439.jpg,['Documentaire']
232221,Le Prix à payer,2015-02-04,,http://fr.web.img2.acsta.net/pictures/14/11/20/15/46/123225.jpg,['Documentaire']
233757,Parole de kamikaze,2015-06-03,,http://fr.web.img6.acsta.net/pictures/15/05/04/12/22/348166.jpg,['Documentaire']
237341,À court d'enfants,2015-05-20,,http://fr.web.img4.acsta.net/pictures/15/04/21/17/22/216545.jpg,['Drame']
175901,L'Etranger,2010-12-08,,http://fr.web.img2.acsta.net/medias/nmedia/18/73/64/53/19589018.jpg,['Comédie' 'Policier']
182301,La Désintégration,2012-02-15,,http://fr.web.img2.acsta.net/medias/nmedia/18/86/77/30/19959467.jpg,['Drame']
183325,Monsters,2010-12-01,,http://fr.web.img1.acsta.net/medias/nmedia/18/79/56/45/19543121.jpg,['Drame' 'Epouvante-horreur' 'Science-fiction']
187677,Un baiser papillon,2011-06-01,,http://fr.web.img6.acsta.net/medias/nmedia/18/82/69/47/19709803.jpg,['Comédie-dramatique']
192285,En pays cannibale,2013-06-26,,http://fr.web.img1.acsta.net/pictures/210/030/21003034_20130503120538621.jpg,['Comédie']
193309,Calvary,2014-11-26,,http://fr.web.img2.acsta.net/pictures/14/08/21/18/35/437689.jpg,['Comédie-dramatique' 'Policier']
195869,Saya Zamurai,2012-05-09,,http://fr.web.img2.acsta.net/pictures/19/07/30/21/11/1536486.jpg,['Comédie']
